note_id,subsystem,concern,expected_behaviour,confidence,action,urgency
NOTE_1347,EPS,,Yes,High,,Nominal
NOTE_1348,System,,Yes,High,,Nominal
NOTE_1349,System,,Yes,High,,Nominal
NOTE_1350,EPS,,Yes,High,,Nominal
NOTE_1351,TT&C,,Yes,High,,Nominal
NOTE_1352,TT&C,,Yes,High,,Nominal
NOTE_1353,EPS,,Yes,High,,Nominal
NOTE_1354,System,,Yes,High,,Nominal
NOTE_1355,System,,Yes,High,,Nominal
NOTE_1356,EPS,,Yes,High,,Nominal
NOTE_1357,TT&C,,Yes,High,,Nominal
NOTE_1358,TT&C,,Yes,High,,Nominal
NOTE_1359,EPS,,Yes,High,,Nominal
NOTE_1360,System,,Yes,High,,Nominal
NOTE_1361,System,,Yes,High,,Nominal
NOTE_1362,EPS,,Yes,High,,Nominal
NOTE_1363,TT&C,,Yes,High,,Nominal
NOTE_1364,TT&C,,Yes,High,,Nominal
NOTE_1365,EPS,,Yes,High,,Nominal
NOTE_1366,System,,Yes,High,,Nominal
NOTE_1367,System,,Yes,High,,Nominal
NOTE_1368,EPS,,Yes,High,,Nominal
NOTE_1369,TT&C,,Yes,High,,Nominal
NOTE_1370,TT&C,,Yes,High,,Nominal
NOTE_1371,EPS,,Yes,High,,Nominal
NOTE_1372,System,,Yes,High,,Nominal
NOTE_1373,System,,Yes,High,,Nominal
NOTE_1374,EPS,,Yes,High,,Nominal
NOTE_1375,TT&C,,Yes,High,,Nominal
NOTE_1376,TT&C,,Yes,High,,Nominal
NOTE_1377,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1378,EPS,Central Cooling Pump Failure,No,High,Monitor,Medium
NOTE_1379,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1380,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1381,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1382,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1383,TT&C,None,Yes,Medium,None,Nominal
NOTE_1384,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1385,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1386,System,None,Yes,High,None,Nominal
NOTE_1387,EPS,Central Cooling Pump Failure,Unknown,Medium,Monitor,Medium
NOTE_1388,TCS,Central Cooling Pump Failure,No,Medium,Recommend Engineering Review,High
NOTE_1389,TT&C,Central Cooling Pump Failure,No,High,Monitor,Medium
NOTE_1390,EPS,None,No,High,Monitor,Medium
NOTE_1391,TCS,Central Cooling Pump Failure,No,High,Disable transmitter,Critical
NOTE_1392,System,None,Yes,High,None,Nominal
NOTE_1393,EPS,None,No,Medium,Monitor,Medium
NOTE_1394,TCS,None,Unknown,Medium,Monitor,Medium
NOTE_1395,EPS,None,Yes,High,None,Nominal
NOTE_1396,EPS,Central Cooling Pump Failure,No,High,Enter safe mode,Critical
NOTE_1397,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1398,System,Central Cooling Pump Failure,No,High,Monitor,Medium
NOTE_1399,ADCS,None,No,High,Monitor,Medium
NOTE_1400,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1401,TT&C,None,Yes,High,None,Nominal
NOTE_1402,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1403,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1404,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1405,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1406,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1407,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1408,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1409,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1410,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1411,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1412,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1413,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1414,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1415,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1416,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1417,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1418,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1419,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1420,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1421,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1422,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1423,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1424,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1425,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1426,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1427,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1428,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1429,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1430,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1431,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1432,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1433,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1434,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1435,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1436,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1437,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1438,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1439,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1440,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1441,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1442,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1443,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1444,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1445,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1446,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1447,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1448,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1449,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1450,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1451,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1452,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1453,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1454,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1455,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1456,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1457,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1458,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1459,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1460,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1461,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1462,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1463,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1464,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1465,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1466,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1467,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1468,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1469,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1470,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1471,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1472,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1473,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1474,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1475,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1476,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1477,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1478,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1479,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1480,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1481,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1482,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1483,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1484,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1485,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1486,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1487,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1488,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1489,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1490,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1491,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1492,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1493,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1494,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1495,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1496,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1497,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1498,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1499,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1500,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1501,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1502,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1503,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1504,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1505,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1506,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1507,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1508,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1509,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1510,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1511,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1512,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1513,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1514,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1515,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1516,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1517,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1518,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1519,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1520,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1521,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1522,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1523,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1524,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1525,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1526,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1527,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1528,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1529,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1530,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1531,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1532,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1533,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1534,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1535,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1536,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1537,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1538,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1539,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1540,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1541,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1542,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1543,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1544,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1545,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1546,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1547,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1548,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1549,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1550,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1551,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1552,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1553,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1554,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1555,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1556,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1557,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1558,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1559,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1560,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1561,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1562,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1563,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1564,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1565,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1566,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1567,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1568,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1569,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1570,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1571,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1572,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1573,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1574,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1575,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1576,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1577,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1578,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1579,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1580,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1581,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1582,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1583,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1584,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1585,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1586,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1587,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1588,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1589,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1590,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1591,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1592,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1593,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1594,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1595,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1596,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1597,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1598,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1599,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1600,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1601,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1602,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1603,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1604,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1605,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1606,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1607,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1608,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1609,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1610,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1611,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1612,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1613,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1614,System,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1615,EPS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1616,TCS,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1617,TT&C,Central Cooling Pump Failure,No,High,Recommend Engineering Review,High
NOTE_1618,TCS,Battery Thermal Runaway Combustion,No,High,Command Safe Mode,Critical
NOTE_1619,EPS,,No,High,,Nominal
NOTE_1620,System,Battery Cell Melt Power Loss,No,High,Recommend Engineering Review,Critical
NOTE_1621,EPS,,Yes,High,,Nominal
NOTE_1622,System,,Yes,High,,Nominal
NOTE_1623,System,,Yes,High,,Nominal
NOTE_1624,EPS,,Yes,High,,Nominal
NOTE_1625,TT&C,,Yes,High,,Nominal
NOTE_1626,TT&C,,Yes,High,,Nominal
NOTE_1627,EPS,,Yes,High,,Nominal
NOTE_1628,System,,Yes,High,,Nominal
NOTE_1629,System,,Yes,High,,Nominal
NOTE_1630,EPS,,Yes,High,,Nominal
NOTE_1631,TT&C,,Yes,High,,Nominal
NOTE_1632,TT&C,,Yes,High,,Nominal
NOTE_1633,EPS,,Yes,High,,Nominal
NOTE_1634,System,,Yes,High,,Nominal
NOTE_1635,System,,Yes,High,,Nominal
NOTE_1636,EPS,,Yes,High,,Nominal
NOTE_1637,TT&C,,Yes,High,,Nominal
NOTE_1638,TT&C,,Yes,High,,Nominal
NOTE_1639,EPS,,Yes,High,,Nominal
NOTE_1640,System,,Yes,High,,Nominal
NOTE_1641,System,,Yes,High,,Nominal
NOTE_1642,EPS,,Yes,High,,Nominal
NOTE_1643,TT&C,,Yes,High,,Nominal
NOTE_1644,TT&C,,Yes,High,,Nominal
NOTE_1645,EPS,,Yes,High,,Nominal
NOTE_1646,System,,Yes,High,,Nominal
NOTE_1647,System,,Yes,High,,Nominal
NOTE_1648,EPS,,Yes,High,,Nominal
NOTE_1649,TT&C,,Yes,High,,Nominal
NOTE_1650,TT&C,,Yes,High,,Nominal
NOTE_1651,EPS,,Yes,High,,Nominal
NOTE_1652,System,,Yes,High,,Nominal
NOTE_1653,System,,Yes,High,,Nominal
NOTE_1654,EPS,,Yes,High,,Nominal
NOTE_1655,TT&C,,Yes,High,,Nominal
NOTE_1656,TT&C,,Yes,High,,Nominal
NOTE_1657,EPS,,Yes,High,,Nominal
NOTE_1658,System,,Yes,High,,Nominal
NOTE_1659,System,,Yes,High,,Nominal
NOTE_1660,EPS,,Yes,High,,Nominal
NOTE_1661,TT&C,,Yes,High,,Nominal
NOTE_1662,TT&C,,Yes,High,,Nominal
NOTE_1663,EPS,,Yes,High,,Nominal
NOTE_1664,System,,Yes,High,,Nominal
NOTE_1665,System,,Yes,High,,Nominal
NOTE_1666,EPS,,Yes,High,,Nominal
NOTE_1667,TT&C,,Yes,High,,Nominal
NOTE_1668,TT&C,,Yes,High,,Nominal
NOTE_1669,EPS,,Yes,High,,Nominal
NOTE_1670,System,,Yes,High,,Nominal
NOTE_1671,System,,Yes,High,,Nominal
NOTE_1672,EPS,,Yes,High,,Nominal
NOTE_1673,TT&C,,Yes,High,,Nominal
NOTE_1674,TT&C,,Yes,High,,Nominal
NOTE_1675,EPS,,Yes,High,,Nominal
NOTE_1676,System,,Yes,High,,Nominal
NOTE_1677,System,,Yes,High,,Nominal
NOTE_1678,EPS,,Yes,High,,Nominal
NOTE_1679,TT&C,,Yes,High,,Nominal
NOTE_1680,TT&C,,Yes,High,,Nominal
NOTE_1681,EPS,,Yes,High,,Nominal
NOTE_1682,System,,Yes,High,,Nominal
NOTE_1683,System,,Yes,High,,Nominal
NOTE_1684,EPS,,Yes,High,,Nominal
NOTE_1685,TT&C,,Yes,High,,Nominal
NOTE_1686,TT&C,,Yes,High,,Nominal
NOTE_1687,EPS,,Yes,High,,Nominal
NOTE_1688,System,,Yes,High,,Nominal
NOTE_1689,System,,Yes,High,,Nominal
NOTE_1690,EPS,,Yes,High,,Nominal
NOTE_1691,TT&C,,Yes,High,,Nominal
NOTE_1692,TT&C,,Yes,High,,Nominal
NOTE_1693,EPS,,Yes,High,,Nominal
NOTE_1694,System,,Yes,High,,Nominal
NOTE_1695,System,,Yes,High,,Nominal
NOTE_1696,EPS,,Yes,High,,Nominal
NOTE_1697,TT&C,,Yes,High,,Nominal
NOTE_1698,TT&C,,Yes,High,,Nominal
NOTE_1699,EPS,,Yes,High,,Nominal
NOTE_1700,System,,Yes,High,,Nominal
NOTE_1701,System,,Yes,High,,Nominal
NOTE_1702,EPS,,Yes,High,,Nominal
NOTE_1703,TT&C,,Yes,High,,Nominal
NOTE_1704,TT&C,,Yes,High,,Nominal
NOTE_1705,TT&C,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1706,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1707,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1708,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1709,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1710,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1711,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1712,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1713,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1714,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1715,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1716,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1717,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1718,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1719,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1720,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1721,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1722,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1723,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1724,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1725,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1726,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1727,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1728,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1729,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1730,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1731,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1732,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
