mission_id,timestamp,orbit_number,type,id,description
M05,2026-07-01T11:04:00Z,7,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T11:14:00Z,7,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T11:33:00Z,8,EVENT,orbit_start,Start of Orbit 8
M05,2026-07-01T11:53:00Z,8,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T12:08:00Z,8,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T12:36:00Z,8,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T12:43:00Z,8,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T12:53:00Z,8,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T13:12:00Z,9,EVENT,orbit_start,Start of Orbit 9
M05,2026-07-01T13:32:00Z,9,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T13:47:00Z,9,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T14:15:00Z,9,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T14:22:00Z,9,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T14:32:00Z,9,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T14:51:00Z,10,FAULT,rw_friction,Reaction Wheel Mechanical Bearing Wear: friction torque coefficient doubled
M05,2026-07-01T14:51:00Z,10,EVENT,orbit_start,Start of Orbit 10
M05,2026-07-01T15:11:00Z,10,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T15:26:00Z,10,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T15:54:00Z,10,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T16:01:00Z,10,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T16:11:00Z,10,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T16:30:00Z,11,EVENT,orbit_start,Start of Orbit 11
M05,2026-07-01T16:50:00Z,11,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T17:05:00Z,11,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T17:33:00Z,11,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T17:40:00Z,11,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T17:50:00Z,11,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T18:09:00Z,12,EVENT,orbit_start,Start of Orbit 12
M05,2026-07-01T18:29:00Z,12,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T18:44:00Z,12,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T19:12:00Z,12,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T19:19:00Z,12,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T19:29:00Z,12,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T19:48:00Z,13,EVENT,orbit_start,Start of Orbit 13
M05,2026-07-01T20:08:00Z,13,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T20:23:00Z,13,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T20:51:00Z,13,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T20:58:00Z,13,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T21:08:00Z,13,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T21:27:00Z,14,EVENT,orbit_start,Start of Orbit 14
M05,2026-07-01T21:47:00Z,14,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T22:02:00Z,14,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-01T22:30:00Z,14,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-01T22:37:00Z,14,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-01T22:47:00Z,14,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-01T23:06:00Z,15,EVENT,orbit_start,Start of Orbit 15
M05,2026-07-01T23:26:00Z,15,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-01T23:41:00Z,15,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T00:09:00Z,15,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T00:16:00Z,15,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T00:26:00Z,15,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T00:45:00Z,16,EVENT,orbit_start,Start of Orbit 16
M05,2026-07-02T01:05:00Z,16,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T01:20:00Z,16,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T01:48:00Z,16,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T01:55:00Z,16,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T02:05:00Z,16,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T02:24:00Z,17,EVENT,orbit_start,Start of Orbit 17
M05,2026-07-02T02:44:00Z,17,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T02:59:00Z,17,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T03:27:00Z,17,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T03:34:00Z,17,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T03:44:00Z,17,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T04:03:00Z,18,EVENT,orbit_start,Start of Orbit 18
M05,2026-07-02T04:23:00Z,18,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T04:38:00Z,18,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T05:06:00Z,18,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T05:13:00Z,18,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T05:23:00Z,18,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T05:42:00Z,19,EVENT,orbit_start,Start of Orbit 19
M05,2026-07-02T06:02:00Z,19,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T06:17:00Z,19,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T06:45:00Z,19,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T06:52:00Z,19,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T07:02:00Z,19,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T07:21:00Z,20,EVENT,orbit_start,Start of Orbit 20
M05,2026-07-02T07:41:00Z,20,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T07:56:00Z,20,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T08:24:00Z,20,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T08:31:00Z,20,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T08:41:00Z,20,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T09:00:00Z,21,EVENT,orbit_start,Start of Orbit 21
M05,2026-07-02T09:20:00Z,21,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T09:35:00Z,21,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T10:03:00Z,21,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T10:10:00Z,21,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T10:20:00Z,21,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T10:39:00Z,22,EVENT,orbit_start,Start of Orbit 22
M05,2026-07-02T10:59:00Z,22,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T11:14:00Z,22,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T11:42:00Z,22,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T11:49:00Z,22,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T11:59:00Z,22,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T12:18:00Z,23,EVENT,orbit_start,Start of Orbit 23
M05,2026-07-02T12:38:00Z,23,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T12:53:00Z,23,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T13:21:00Z,23,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T13:28:00Z,23,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T13:38:00Z,23,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T13:57:00Z,24,EVENT,orbit_start,Start of Orbit 24
M05,2026-07-02T14:17:00Z,24,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T14:32:00Z,24,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T15:00:00Z,24,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T15:07:00Z,24,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T15:17:00Z,24,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T15:36:00Z,25,EVENT,orbit_start,Start of Orbit 25
M05,2026-07-02T15:56:00Z,25,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T16:11:00Z,25,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T16:39:00Z,25,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T16:46:00Z,25,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T16:56:00Z,25,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T17:15:00Z,26,EVENT,orbit_start,Start of Orbit 26
M05,2026-07-02T17:35:00Z,26,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T17:50:00Z,26,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T18:18:00Z,26,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T18:25:00Z,26,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T18:35:00Z,26,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T18:54:00Z,27,EVENT,orbit_start,Start of Orbit 27
M05,2026-07-02T19:14:00Z,27,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T19:29:00Z,27,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T19:57:00Z,27,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T20:04:00Z,27,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T20:14:00Z,27,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T20:33:00Z,28,EVENT,orbit_start,Start of Orbit 28
M05,2026-07-02T20:53:00Z,28,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T21:08:00Z,28,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T21:36:00Z,28,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T21:43:00Z,28,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T21:53:00Z,28,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T22:12:00Z,29,EVENT,orbit_start,Start of Orbit 29
M05,2026-07-02T22:32:00Z,29,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-02T22:47:00Z,29,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-02T23:15:00Z,29,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-02T23:22:00Z,29,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-02T23:32:00Z,29,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-02T23:51:00Z,30,EVENT,orbit_start,Start of Orbit 30
M05,2026-07-03T00:11:00Z,30,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T00:26:00Z,30,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T00:54:00Z,30,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T01:01:00Z,30,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T01:11:00Z,30,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T01:30:00Z,31,EVENT,orbit_start,Start of Orbit 31
M05,2026-07-03T01:50:00Z,31,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T02:05:00Z,31,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T02:33:00Z,31,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T02:40:00Z,31,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T02:50:00Z,31,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T03:09:00Z,32,EVENT,orbit_start,Start of Orbit 32
M05,2026-07-03T03:29:00Z,32,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T03:44:00Z,32,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T04:12:00Z,32,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T04:19:00Z,32,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T04:29:00Z,32,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T04:48:00Z,33,EVENT,orbit_start,Start of Orbit 33
M05,2026-07-03T05:08:00Z,33,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T05:23:00Z,33,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T05:51:00Z,33,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T05:58:00Z,33,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T06:08:00Z,33,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T06:27:00Z,34,EVENT,orbit_start,Start of Orbit 34
M05,2026-07-03T06:47:00Z,34,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T07:02:00Z,34,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T07:30:00Z,34,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T07:37:00Z,34,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T07:47:00Z,34,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T08:06:00Z,35,EVENT,orbit_start,Start of Orbit 35
M05,2026-07-03T08:26:00Z,35,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T08:41:00Z,35,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T09:09:00Z,35,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T09:16:00Z,35,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T09:26:00Z,35,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T09:45:00Z,36,EVENT,orbit_start,Start of Orbit 36
M05,2026-07-03T10:05:00Z,36,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T10:20:00Z,36,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T10:48:00Z,36,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T10:55:00Z,36,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T11:05:00Z,36,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T11:24:00Z,37,EVENT,orbit_start,Start of Orbit 37
M05,2026-07-03T11:44:00Z,37,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T11:59:00Z,37,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T12:27:00Z,37,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T12:34:00Z,37,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T12:44:00Z,37,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T13:03:00Z,38,EVENT,orbit_start,Start of Orbit 38
M05,2026-07-03T13:23:00Z,38,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T13:38:00Z,38,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T14:06:00Z,38,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T14:13:00Z,38,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T14:23:00Z,38,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T14:42:00Z,39,EVENT,orbit_start,Start of Orbit 39
M05,2026-07-03T15:02:00Z,39,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T15:17:00Z,39,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T15:45:00Z,39,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T15:52:00Z,39,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T16:02:00Z,39,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T16:21:00Z,40,FAULT,solar_panel_degradation,Solar panel degradation: output efficiency drops 20%
M05,2026-07-03T16:21:00Z,40,EVENT,orbit_start,Start of Orbit 40
M05,2026-07-03T16:41:00Z,40,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T16:56:00Z,40,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T17:24:00Z,40,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T17:31:00Z,40,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T17:41:00Z,40,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T18:00:00Z,41,EVENT,orbit_start,Start of Orbit 41
M05,2026-07-03T18:20:00Z,41,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T18:35:00Z,41,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T19:03:00Z,41,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T19:10:00Z,41,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T19:20:00Z,41,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T19:39:00Z,42,EVENT,orbit_start,Start of Orbit 42
M05,2026-07-03T19:59:00Z,42,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T20:14:00Z,42,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T20:42:00Z,42,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T20:49:00Z,42,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T20:59:00Z,42,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T21:18:00Z,43,EVENT,orbit_start,Start of Orbit 43
M05,2026-07-03T21:38:00Z,43,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T21:53:00Z,43,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-03T22:21:00Z,43,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-03T22:28:00Z,43,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-03T22:38:00Z,43,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-03T22:57:00Z,44,EVENT,orbit_start,Start of Orbit 44
M05,2026-07-03T23:17:00Z,44,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-03T23:32:00Z,44,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T00:00:00Z,44,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T00:07:00Z,44,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T00:17:00Z,44,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T00:36:00Z,45,EVENT,orbit_start,Start of Orbit 45
M05,2026-07-04T00:56:00Z,45,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T01:11:00Z,45,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T01:39:00Z,45,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T01:46:00Z,45,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T01:56:00Z,45,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T02:15:00Z,46,EVENT,orbit_start,Start of Orbit 46
M05,2026-07-04T02:35:00Z,46,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T02:50:00Z,46,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T03:18:00Z,46,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T03:25:00Z,46,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T03:35:00Z,46,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T03:54:00Z,47,EVENT,orbit_start,Start of Orbit 47
M05,2026-07-04T04:14:00Z,47,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T04:29:00Z,47,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T04:57:00Z,47,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T05:04:00Z,47,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T05:14:00Z,47,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T05:33:00Z,48,EVENT,orbit_start,Start of Orbit 48
M05,2026-07-04T05:53:00Z,48,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T06:08:00Z,48,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T06:36:00Z,48,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T06:43:00Z,48,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T06:53:00Z,48,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T07:12:00Z,49,EVENT,orbit_start,Start of Orbit 49
M05,2026-07-04T07:32:00Z,49,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T07:47:00Z,49,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T08:15:00Z,49,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T08:22:00Z,49,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T08:32:00Z,49,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T08:51:00Z,50,EVENT,orbit_start,Start of Orbit 50
M05,2026-07-04T09:11:00Z,50,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T09:26:00Z,50,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T09:54:00Z,50,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T10:01:00Z,50,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T10:11:00Z,50,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T10:30:00Z,51,EVENT,orbit_start,Start of Orbit 51
M05,2026-07-04T10:50:00Z,51,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T11:05:00Z,51,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T11:33:00Z,51,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T11:40:00Z,51,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T11:50:00Z,51,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T12:09:00Z,52,EVENT,orbit_start,Start of Orbit 52
M05,2026-07-04T12:29:00Z,52,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T12:44:00Z,52,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T13:12:00Z,52,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T13:19:00Z,52,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T13:29:00Z,52,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T13:48:00Z,53,EVENT,orbit_start,Start of Orbit 53
M05,2026-07-04T14:08:00Z,53,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T14:23:00Z,53,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T14:51:00Z,53,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T14:58:00Z,53,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T15:08:00Z,53,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T15:27:00Z,54,EVENT,orbit_start,Start of Orbit 54
M05,2026-07-04T15:47:00Z,54,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T16:02:00Z,54,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T16:30:00Z,54,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T16:37:00Z,54,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T16:47:00Z,54,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T17:06:00Z,55,EVENT,orbit_start,Start of Orbit 55
M05,2026-07-04T17:26:00Z,55,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T17:41:00Z,55,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T18:09:00Z,55,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T18:16:00Z,55,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T18:26:00Z,55,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T18:45:00Z,56,EVENT,orbit_start,Start of Orbit 56
M05,2026-07-04T19:05:00Z,56,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T19:20:00Z,56,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T19:48:00Z,56,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T19:55:00Z,56,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T20:05:00Z,56,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T20:24:00Z,57,EVENT,orbit_start,Start of Orbit 57
M05,2026-07-04T20:44:00Z,57,EVENT,payload_active,Scientific Payload turned ON for observation
